Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Installations Quantity Total
4216,0,3,5,5,6,10,10,1,9,2,51
4217,0,2,3,3,6,7,7,3,4,2,37
4218,0,1,7,3,10,13,4,7,10,5,60
4219,0,0,0,1,0,0,0,0,0,0,1
4220,0,2,6,6,9,10,6,5,5,5,54
4221,0,2,4,0,10,7,7,5,2,7,44
4223,0,2,2,1,5,3,3,2,0,3,21
4224,0,1,4,2,1,4,0,1,0,2,15
4225,0,1,0,1,0,1,0,0,0,0,3
4226,0,0,1,3,1,7,6,7,4,3,32
4227,0,1,0,1,1,1,2,1,2,0,9
4228,0,2,1,1,1,2,3,8,7,4,29
4230,0,0,0,0,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,0,0
4250,0,0,0,0,0,1,0,0,0,0,1
4257,0,0,0,0,0,0,0,0,0,0,0
4270,0,0,1,2,0,0,2,1,0,0,6
4271,0,0,0,0,1,0,0,1,0,0,2
4272,0,1,0,1,1,1,1,3,2,0,10
4273,0,0,0,0,0,0,0,0,0,0,0
4275,0,0,1,0,0,1,1,0,0,2,5
4280,0,0,2,2,2,3,6,6,2,1,24
4281,0,0,0,0,0,0,0,0,0,0,0
4285,0,0,2,2,1,3,1,2,3,0,14
4287,0,0,0,0,0,0,0,0,0,0,0
4300,0,1,2,1,3,7,6,1,4,2,27
4301,0,1,0,4,2,5,2,3,0,2,19
4303,0,0,2,1,0,0,0,0,0,0,3
4304,0,2,1,1,0,1,0,1,0,1,7
4305,0,4,4,3,6,8,8,4,4,3,44
4306,0,3,2,5,2,5,8,3,2,8,38
4307,0,0,0,0,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0,0,0,0,0
4309,0,0,0,0,1,0,0,0,0,0,1
4310,0,1,0,0,0,1,2,1,1,1,7
4311,0,0,0,1,2,5,0,3,2,0,13
4312,0,0,0,0,0,3,0,0,2,0,5
4313,0,0,0,0,2,1,0,0,0,0,3
4318,0,0,0,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,1,1
4340,0,1,0,0,1,0,0,3,2,0,7
4341,0,0,0,0,1,4,2,3,2,1,13
4342,0,0,0,0,1,0,1,1,1,0,4
4343,0,0,0,0,0,0,0,1,1,0,2
4344,0,0,0,1,0,0,0,0,1,0,2
4345,0,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,1,0,1,0,0,2
4347,0,0,0,0,1,0,1,0,0,0,2
4350,0,6,4,3,7,5,8,9,7,2,51
4352,0,1,3,0,3,4,1,4,7,0,23
4353,0,0,0,0,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0,0,0,0,0
4355,0,0,1,0,0,0,0,0,0,0,1
4356,0,0,0,0,0,1,0,0,0,0,1
4357,0,0,0,0,0,2,0,0,0,0,2
4358,0,0,0,1,0,1,0,0,1,0,3
4359,0,0,0,0,0,1,0,1,0,0,2
4360,0,0,0,0,0,0,0,0,0,0,0
4361,0,0,0,0,0,0,0,0,0,0,0
4362,0,0,1,1,0,0,0,0,0,0,2
4363,0,0,0,0,0,0,0,0,1,0,1
4364,0,0,0,0,0,0,0,0,0,0,0
4365,0,0,0,0,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0,0,0,0,0
4370,0,2,1,3,1,3,2,4,5,1,22
4371,0,0,0,0,0,0,0,1,0,0,1
4372,0,0,0,0,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0,1,0,1,2
4374,0,0,1,0,0,0,0,0,0,0,1
4375,0,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0,0,2,0,2
4378,0,0,0,0,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,1,1,0,2,4
4381,0,0,0,0,0,0,0,0,0,0,0
4382,0,0,0,1,0,0,0,0,0,0,1
4383,0,0,0,0,0,0,0,0,0,0,0
4385,0,0,0,0,0,0,0,0,0,0,0
4387,0,0,2,0,0,0,0,0,0,0,2
4388,0,0,0,1,0,0,0,0,1,0,2
4390,0,0,0,1,2,1,0,0,0,1,5
4400,0,0,0,0,0,1,0,1,0,0,2
4401,0,0,1,0,0,1,1,0,0,0,3
4402,0,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,1,0,0,0,1,0,1,3
4406,0,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,1,0,1
4410,0,0,1,0,0,0,0,0,0,0,1
4411,0,0,0,1,0,0,0,0,0,0,1
4412,0,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0,0
4415,0,0,0,0,2,0,0,0,0,0,2
4416,0,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,1,1,0,0,0,2
4421,0,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,1,0,0,1,0,0,0,2
4427,0,0,0,0,0,0,0,0,0,0,0
4428,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,1,0,0,0,0,0,2,3
4456,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,1,2,0,0,0,0,0,3
4472,0,0,0,0,1,0,0,0,0,0,1
4477,0,0,0,0,0,0,0,0,0,0,0
4478,0,0,0,0,0,0,0,0,0,0,0
4479,0,0,0,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,1,0,1
4487,0,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,1,0,0,1,0,8,10
4493,0,0,0,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0,0,0,0
4496,0,0,0,0,0,0,0,0,1,0,1
4497,0,0,0,0,1,0,1,0,0,0,2
4498,0,0,0,0,0,0,0,0,0,0,0
4500,0,2,3,3,2,5,4,6,6,4,35
4501,0,1,0,0,2,0,1,0,1,0,5
4502,0,1,3,0,3,3,0,1,0,0,11
4503,0,2,1,2,2,4,6,2,2,3,24
4504,0,0,2,1,4,5,2,3,2,3,22
4505,0,3,1,3,2,1,1,0,3,4,18
4506,0,1,2,3,1,5,8,2,2,4,28
4507,0,5,1,3,4,3,7,5,3,0,31
4508,0,0,2,5,4,4,1,6,2,2,26
4509,0,0,1,0,0,0,0,1,0,0,2
4510,0,2,5,5,3,5,7,5,3,11,46
4511,0,0,0,0,1,1,1,0,3,1,7
4512,0,0,0,1,0,2,1,4,0,1,9
4513,0,0,0,0,0,0,0,0,0,0,0
4514,0,0,0,1,0,2,0,0,0,0,3
4515,0,1,0,0,0,1,1,0,0,0,3
4516,0,1,1,0,1,2,2,0,1,0,8
4517,0,0,0,0,1,0,0,0,0,0,1
4518,0,0,1,0,2,2,0,1,0,1,7
4519,0,1,0,0,1,1,2,2,0,0,7
4520,0,2,4,1,6,5,5,3,8,4,38
4521,0,0,0,0,2,1,2,1,0,0,6
4537,0,0,0,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,2,2,0,2,0,6
4551,0,1,7,6,10,9,3,4,3,7,50
4552,0,1,0,2,2,6,2,2,2,3,20
4553,0,0,1,0,1,0,0,1,2,2,7
4554,0,0,0,0,1,1,0,1,0,0,3
4555,0,0,2,0,0,1,1,3,3,1,11
4556,0,3,5,8,6,9,2,9,8,11,61
4557,0,1,3,3,4,2,5,8,4,3,33
4558,0,1,0,2,2,3,0,3,3,5,19
4559,0,1,0,2,1,1,1,1,1,2,10
4560,0,2,2,4,5,6,6,9,7,5,46
4561,0,0,2,1,2,3,1,3,2,1,15
4562,0,4,0,2,1,2,2,1,5,1,18
4563,0,1,0,4,1,1,3,1,4,4,19
4564,0,1,1,2,2,1,1,4,2,1,15
4565,0,1,3,2,2,1,6,7,3,0,25
4566,0,0,1,0,0,1,0,1,0,1,4
4567,0,1,1,1,1,1,0,0,7,3,15
4568,0,0,1,1,0,1,2,3,0,1,9
4569,0,0,0,0,0,0,0,0,0,0,0
4570,0,2,5,4,9,4,5,4,6,4,43
4571,0,0,0,0,0,0,1,0,2,0,3
4572,0,0,0,1,0,2,0,0,0,0,3
4573,0,1,2,4,4,3,8,2,6,4,34
4574,0,1,0,0,0,1,0,0,2,0,4
4575,0,0,2,4,5,5,3,3,2,6,30
4580,0,1,0,1,0,0,2,0,1,1,6
4581,0,0,0,0,1,0,0,0,0,0,1
4583,0,0,0,0,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,0,0
4605,0,0,0,0,0,0,0,0,1,0,1
4606,0,0,0,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0,0,0,1,1
4610,0,0,0,1,0,0,0,0,1,0,2
4611,0,0,0,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,0,0,1,0,1
4620,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0,1,0,0,1
4625,0,0,0,0,1,0,0,0,1,0,2
4626,0,0,0,0,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,1,0,0,1
4650,0,4,3,3,1,2,5,2,3,3,26
4651,0,0,0,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0
4655,0,4,5,4,11,4,3,10,8,8,57
4656,0,0,0,0,0,0,0,0,0,0,0
4659,0,0,0,0,1,0,0,1,1,0,3
4660,0,0,1,1,1,0,0,0,3,0,6
4662,0,0,0,0,0,0,0,0,0,0,0
4665,0,0,0,0,0,0,0,0,0,0,0
4667,0,0,0,0,0,0,0,0,0,0,0
4670,0,0,9,1,3,7,5,2,4,6,37
4671,0,0,0,2,0,1,0,0,1,1,5
4673,0,0,0,0,0,0,1,0,0,0,1
4674,0,0,0,0,0,0,1,0,2,0,3
4676,0,0,0,0,0,0,0,0,0,0,0
4677,0,1,0,1,0,0,0,0,0,0,2
4678,0,0,0,0,0,1,0,0,0,0,1
4680,0,2,5,2,3,6,6,4,8,5,41
4694,0,0,0,0,0,0,0,1,0,0,1
4695,0,0,0,0,0,0,0,0,0,0,0
4697,0,0,1,0,0,0,0,0,0,0,1
4699,0,0,0,0,0,0,0,0,0,0,0
4700,0,0,2,1,0,3,3,5,6,2,22
4701,0,2,8,1,0,0,3,8,6,1,29
4702,0,4,4,2,5,6,2,3,8,2,36
4703,0,0,2,1,5,3,3,5,1,1,21
4704,0,0,0,0,0,0,0,0,0,0,0
4705,0,0,0,1,0,0,1,0,0,0,2
4706,0,0,0,0,0,0,0,0,0,0,0
4707,0,0,0,0,0,0,0,0,0,0,0
4708,0,0,0,0,0,0,0,0,0,0,0
4709,0,0,0,0,0,0,0,0,0,0,0
4710,0,0,1,0,0,0,0,0,1,0,2
4711,0,0,0,0,0,0,0,0,0,0,0
4712,0,0,0,0,0,0,0,0,0,0,0
4713,0,0,0,0,0,0,0,0,0,0,0
4714,0,0,0,0,0,0,1,0,0,0,1
4715,0,0,0,0,0,0,0,0,0,0,0
4716,0,0,0,0,0,0,0,0,0,0,0
4717,0,0,0,0,0,0,2,0,0,0,2
4718,0,1,0,0,0,0,0,0,1,0,2
4719,0,0,0,0,0,0,0,0,0,0,0
4720,0,0,0,0,0,1,0,1,0,0,2
4721,0,0,0,0,0,0,0,0,0,0,0
4722,0,0,0,0,0,0,0,0,0,0,0
4723,0,0,0,0,0,0,0,1,0,0,1
4724,0,0,0,0,0,0,0,0,0,0,0
4725,0,0,0,0,0,0,0,0,0,0,0
4726,0,0,0,0,0,0,0,0,0,0,0
4727,0,0,0,0,0,0,0,0,1,0,1
4728,0,0,0,0,0,0,0,0,0,0,0
4730,0,0,0,0,0,0,0,1,0,1,2
4731,0,0,0,0,0,0,0,0,0,0,0
4732,0,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0,0,0,0
4736,0,0,0,0,0,0,0,0,0,0,0
4737,0,0,0,1,1,0,2,0,0,0,4
4738,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,1,0,0,0,0,0,1
4740,0,0,2,2,1,2,4,1,0,3,15
4741,0,2,0,0,0,1,2,0,0,0,5
4742,0,0,1,1,0,0,0,0,0,0,2
4743,0,0,0,0,0,0,0,0,0,0,0
4744,0,0,1,0,1,0,1,1,1,0,5
4745,0,0,0,0,0,0,0,0,0,0,0
4746,0,0,0,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0,0,0,0
4751,0,0,0,0,0,0,0,0,1,0,1
4753,0,0,0,0,0,0,0,0,0,0,0
4754,0,0,0,0,0,0,0,0,0,0,0
4756,0,0,0,0,0,0,0,0,0,0,0
4757,0,0,0,0,0,0,0,0,0,0,0
4760,0,0,0,0,0,0,0,0,0,0,0
4790,0,0,0,0,0,0,0,0,0,0,0
4798,0,0,0,0,0,0,1,0,0,0,1
4799,0,0,0,0,0,0,0,0,0,0,0
4800,0,0,0,0,1,0,2,0,0,2,5
4802,0,0,0,0,0,1,1,0,0,0,2
4803,0,0,0,0,0,0,0,0,0,0,0
4804,0,0,0,0,0,0,0,0,0,1,1
4805,0,0,0,0,0,0,0,0,3,0,3
4806,0,0,0,0,0,0,0,0,0,0,0
4807,0,0,0,1,0,0,0,0,0,0,1
4808,0,0,0,0,0,0,0,0,0,0,0
4809,0,0,0,0,0,0,0,0,0,0,0
4810,0,0,2,2,2,1,1,1,3,0,12
4811,0,0,0,0,0,1,0,1,2,0,4
4812,0,0,1,0,0,1,0,2,2,1,7
4814,0,0,3,2,0,2,1,2,1,3,14
4815,0,0,0,0,0,0,0,0,2,2,4
4816,0,0,2,0,0,0,0,1,1,0,4
4817,0,0,1,0,1,2,0,2,0,0,6
4818,0,0,0,0,2,0,1,1,1,1,6
4819,0,0,0,2,0,1,1,2,0,0,6
4820,0,0,0,0,0,0,0,1,2,2,5
4821,0,0,0,0,0,0,0,0,0,0,0
4822,0,0,0,0,0,0,0,0,0,0,0
4823,0,0,0,0,0,0,0,0,0,0,0
4824,0,0,0,0,0,0,0,0,0,0,0
4825,0,0,1,10,6,8,1,7,4,3,40
4828,0,0,0,0,0,0,0,0,0,0,0
4829,0,0,0,0,0,0,0,0,0,0,0
4830,0,0,0,0,0,0,0,0,0,0,0
4849,0,0,0,0,0,0,1,0,0,0,1
4850,0,0,0,1,0,0,0,0,0,0,1
4852,0,0,0,0,0,0,1,0,0,0,1
4854,0,0,1,1,0,0,1,0,2,0,5
4855,0,0,0,0,0,0,0,0,0,0,0
4856,0,0,0,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0,0,0,0
4859,0,0,0,0,0,0,0,0,0,0,0
4860,0,0,0,0,0,0,2,2,1,0,5
4861,0,0,0,0,1,0,1,0,0,1,3
4865,0,1,1,2,0,0,0,0,2,0,6
4868,0,0,1,0,0,4,2,5,0,2,14
4869,0,1,1,2,2,1,2,1,1,0,11
4870,1,2,4,7,5,10,9,12,3,7,60
4871,0,0,2,1,4,2,5,3,0,1,18
4872,0,2,2,0,3,2,5,3,8,1,26
4873,0,0,1,0,1,2,0,1,1,1,7
4874,0,0,0,0,0,0,0,0,1,0,1
4875,0,0,0,0,0,0,0,1,0,0,1
4876,0,0,0,0,0,0,0,0,0,0,0
4877,0,0,0,0,0,0,0,0,0,0,0
4878,0,1,5,1,0,2,3,4,2,1,19
4879,0,0,1,1,2,1,3,5,1,5,19
4880,0,0,1,4,3,1,2,3,1,1,16
4881,0,0,0,0,0,0,0,0,0,0,0
4882,0,0,1,0,1,0,0,1,2,1,6
4883,0,0,2,2,0,1,2,4,2,2,15
4884,0,0,0,0,0,0,0,0,0,0,0
4885,0,0,0,0,2,0,0,1,1,1,5
4886,0,0,0,0,0,0,0,0,0,0,0
4887,0,0,0,0,0,0,0,0,0,0,0
4888,0,0,0,0,0,0,0,0,0,0,0
4890,0,0,0,0,0,0,0,0,0,0,0
4891,0,0,0,0,0,0,0,0,0,0,0
4892,0,0,0,0,0,0,0,0,0,0,0
4895,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,9,1,0,1,1,0,20,32
5001,0,0,0,0,0,0,0,0,0,0,0
5006,0,0,0,0,0,0,0,0,0,1,1
5007,0,0,0,0,0,0,0,0,0,0,0
5008,0,0,1,0,0,0,0,0,0,0,1
5009,0,0,0,0,0,1,0,0,0,0,1
5010,0,0,0,0,0,0,0,0,0,0,0
5011,0,0,1,1,0,0,0,0,1,0,3
5012,0,0,0,0,0,0,0,0,1,0,1
5013,0,0,0,0,0,1,0,0,0,0,1
5014,0,0,0,0,0,0,0,0,1,1,2
5015,0,0,0,0,0,0,0,0,0,0,0
5016,0,0,0,0,1,0,0,0,0,0,1
5017,0,0,0,0,0,0,0,0,2,0,2
5018,0,0,0,0,0,0,0,0,0,0,0
5019,0,0,0,0,0,0,0,1,0,1,2
5020,0,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,1,0,0,1,0,0,2
5022,0,1,0,1,0,1,0,0,0,1,4
5023,0,0,0,0,0,1,1,0,0,0,2
5024,0,0,0,1,0,0,1,0,1,0,3
5025,0,0,1,1,0,0,0,0,0,0,2
5030,0,0,0,0,0,0,0,0,0,0,0
5031,0,0,0,1,2,0,0,0,0,0,3
5032,0,2,0,2,0,0,1,1,0,0,6
5033,0,0,0,0,0,0,0,0,0,0,0
5034,0,0,0,1,0,0,0,1,0,1,3
5035,0,0,0,1,0,1,0,0,0,0,2
5036,0,0,0,0,0,0,0,0,0,0,0
5037,0,0,0,0,0,1,0,0,1,0,2
5038,0,0,0,0,0,1,1,1,1,0,4
5039,0,0,0,1,1,1,1,1,0,0,5
5040,0,0,1,0,1,0,0,0,0,0,2
5041,0,0,1,1,1,1,0,1,2,1,8
5042,0,0,0,0,1,0,2,0,0,0,3
5043,0,0,0,0,0,0,0,1,0,0,1
5044,0,0,1,0,0,0,0,0,0,1,2
5045,0,0,1,0,1,0,1,0,2,1,6
5046,0,0,0,0,0,0,0,1,0,0,1
5047,0,0,0,0,0,0,1,0,0,0,1
5048,0,0,1,1,2,2,0,1,2,0,9
5049,0,0,2,0,0,0,0,1,0,1,4
5050,0,0,0,0,1,1,1,0,1,0,4
5051,0,1,0,0,2,1,1,0,1,3,9
5052,0,1,0,0,2,3,0,1,1,0,8
5057,0,0,0,0,0,0,0,0,0,0,0
5058,0,0,0,0,0,0,0,0,0,0,0
5061,0,0,0,0,0,0,0,2,0,1,3
5062,0,0,1,1,2,1,0,3,1,2,11
5063,0,0,0,0,1,0,0,1,1,1,4
5064,0,0,0,2,1,0,0,1,2,1,7
5065,0,0,2,1,0,0,1,1,0,0,5
5066,0,1,0,0,1,0,2,0,1,0,5
5067,0,1,0,1,1,0,0,0,0,1,4
5068,0,0,0,0,0,1,0,0,0,1,2
5069,0,0,0,0,1,1,0,0,0,0,2
5070,0,0,0,0,0,1,0,0,2,0,3
5071,0,0,0,0,0,0,0,0,0,0,0
5072,0,0,1,0,0,2,0,1,1,1,6
5073,0,0,0,0,5,0,0,0,1,0,6
5074,0,1,0,0,2,0,0,0,1,0,4
5075,0,0,0,0,0,0,1,0,0,0,1
5076,0,1,0,0,2,0,0,0,0,0,3
5080,0,0,0,0,0,0,0,0,0,0,0
5081,0,0,0,0,0,0,0,1,1,2,4
5082,0,0,0,0,0,0,0,0,0,1,1
5083,0,0,0,0,0,0,0,0,0,0,0
5084,0,0,0,0,0,0,0,0,1,0,1
5085,0,0,0,0,0,0,0,0,0,0,0
5086,0,0,1,0,0,0,0,0,0,0,1
5087,0,0,0,1,0,1,0,0,0,0,2
5088,0,1,0,0,0,0,0,0,1,0,2
5089,0,0,0,0,0,0,0,0,1,0,1
5090,0,0,0,0,2,0,0,0,0,0,2
5091,0,0,0,0,3,1,0,1,1,2,8
5092,0,0,0,0,0,1,2,2,0,2,7
5093,0,0,1,0,0,0,0,0,0,0,1
5094,0,0,0,0,0,0,0,0,0,0,0
5095,0,0,0,0,0,0,1,0,0,0,1
5096,0,0,1,0,0,0,0,0,1,0,2
5097,0,1,0,0,2,1,0,1,1,0,6
5098,0,0,0,0,0,1,0,0,0,0,1
5100,0,0,0,0,0,0,0,0,0,0,0
5102,0,0,0,0,0,0,0,0,0,0,0
5106,0,0,0,0,0,0,0,0,0,0,0
5107,0,0,0,0,0,0,0,1,0,0,1
5108,0,0,0,0,1,3,0,3,0,2,9
5109,0,1,0,0,0,1,0,0,1,0,3
5110,0,0,0,0,0,0,0,0,1,0,1
5111,0,0,0,0,0,0,0,0,0,0,0
5112,0,1,0,0,1,1,1,1,1,3,9
5113,0,1,0,1,2,3,0,2,1,0,10
5114,0,0,0,0,2,0,1,0,1,2,6
5115,0,0,0,0,0,0,0,1,0,0,1
5116,0,0,0,0,0,0,0,0,0,0,0
5117,0,0,0,0,0,1,0,2,0,0,3
5118,0,0,2,0,2,1,0,3,1,4,13
5119,0,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0,0,0,0
5121,0,1,0,0,0,0,0,0,0,0,1
5122,0,0,0,0,0,0,0,0,0,0,0
5124,0,0,0,0,0,0,0,0,0,0,0
5125,0,0,0,0,2,0,0,0,0,0,2
5126,0,0,0,0,2,0,0,0,0,0,2
5127,0,0,0,0,0,0,1,0,2,0,3
5129,0,0,0,0,0,0,0,0,0,0,0
5131,0,0,0,0,0,1,1,0,0,0,2
5132,0,0,0,0,0,1,0,0,0,0,1
5133,0,0,0,0,0,0,0,0,0,0,0
5134,0,0,0,0,0,0,0,0,0,0,0
5136,0,0,0,0,1,0,0,0,0,0,1
5137,0,0,0,0,0,0,0,0,0,0,0
5138,0,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,0
5140,0,0,0,0,0,0,0,1,0,0,1
5141,0,0,0,0,0,1,0,0,0,0,1
5142,0,0,0,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0,0,0,0
5144,0,0,0,0,0,0,0,0,0,0,0
5150,0,0,0,0,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0,0,0,1,1
5152,0,0,0,1,2,0,2,2,1,0,8
5153,0,0,1,0,0,3,1,0,4,2,11
5154,0,1,0,0,1,1,0,0,0,1,4
5155,0,0,0,0,0,0,2,0,0,1,3
5156,0,0,0,0,0,1,1,0,3,0,5
5157,0,0,0,0,2,0,1,1,0,1,5
5158,0,0,2,2,0,3,0,0,1,2,10
5159,0,0,1,0,1,0,1,1,2,1,7
5160,0,0,0,0,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,1,0,0,1,2
5162,0,0,0,0,4,0,3,2,0,2,11
5163,0,0,0,0,1,1,1,0,2,0,5
5164,0,0,0,0,0,0,0,0,0,0,0
5165,0,1,0,0,1,0,0,4,2,1,9
5166,0,0,0,0,0,0,0,0,0,0,0
5167,0,0,0,0,1,2,0,2,2,0,7
5168,0,0,0,0,0,1,0,0,0,0,1
5169,0,0,0,0,1,0,1,2,1,0,5
5170,0,0,0,1,0,0,1,0,0,0,2
5171,0,0,1,0,1,2,2,1,4,0,11
5172,0,0,0,0,1,1,0,1,2,0,5
5173,0,0,0,1,1,1,0,5,2,0,10
5174,0,0,0,0,0,0,1,2,1,0,4
5175,0,0,0,0,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0,0,0,0,0
5201,0,0,0,0,0,0,1,0,1,0,2
5202,0,0,0,0,0,1,0,1,0,0,2
5203,0,1,0,0,0,0,0,0,2,0,3
5204,0,0,2,1,1,1,1,1,2,1,10
5209,0,0,0,0,0,0,0,0,0,0,0
5210,0,0,0,0,1,0,0,0,0,0,1
5211,0,0,3,0,0,0,1,1,2,1,8
5212,0,0,0,0,0,1,0,0,1,1,3
5213,0,0,0,0,0,0,1,0,0,0,1
5214,0,0,0,0,0,2,0,1,2,1,6
5219,0,0,0,0,0,0,0,0,1,0,1
5220,0,0,0,0,0,0,0,1,0,0,1
5221,0,0,0,0,0,0,0,0,0,0,0
5222,0,1,0,0,0,0,0,0,0,0,1
5223,0,0,1,0,0,0,1,0,0,0,2
5231,0,0,0,0,0,0,0,0,0,0,0
5232,0,0,0,0,0,0,1,0,0,0,1
5233,0,0,0,0,0,0,0,0,0,0,0
5234,0,1,0,0,0,0,0,0,0,0,1
5235,0,0,0,1,0,2,0,1,0,0,4
5236,0,0,0,0,0,0,0,0,0,0,0
5237,0,0,0,0,0,0,0,0,0,0,0
5238,0,0,0,0,1,2,0,0,2,1,6
5240,0,0,0,0,0,0,0,0,0,0,0
5241,0,0,0,0,0,1,0,0,0,0,1
5242,0,0,0,0,1,0,0,0,0,0,1
5243,0,0,0,0,0,0,0,0,0,0,0
5244,0,0,0,0,1,1,0,0,0,0,2
5245,0,0,0,0,0,0,0,0,0,1,1
5250,0,0,0,0,0,1,0,1,0,0,2
5251,0,0,0,0,0,1,1,2,0,1,5
5252,0,0,1,0,0,0,0,0,1,0,2
5253,0,1,0,1,0,1,0,0,2,0,5
5254,0,0,1,0,0,0,0,0,0,0,1
5255,0,0,0,2,2,0,0,0,2,1,7
5256,0,0,0,0,3,0,0,1,0,1,5
5257,0,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0,0
5260,0,0,0,0,0,0,0,0,0,0,0
5261,0,0,0,0,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0,0,0,0,0
5263,0,0,0,0,0,0,0,0,0,0,0
5264,0,0,0,0,0,0,0,0,0,0,0
5265,0,0,0,0,0,0,0,0,1,0,1
5266,0,0,0,0,0,0,0,0,0,0,0
5267,0,0,0,0,0,0,0,0,0,0,0
5268,0,0,0,0,0,0,0,0,0,0,0
5269,0,0,0,0,0,0,0,0,0,0,0
5270,0,0,0,0,0,0,0,0,0,0,0
5271,0,0,0,0,0,1,0,0,0,0,1
5272,0,0,0,0,0,0,0,1,0,0,1
5273,0,0,0,0,0,0,0,0,0,0,0
5275,0,0,0,0,0,0,0,0,0,0,0
5276,0,0,0,0,0,0,0,0,0,0,0
